idx,label,location.lat,location.long
5928,27,53.2695088,7.4020099
5929,27,53.2757716,7.4025201
5930,27,53.2549032,7.400387
5931,27,53.2570304,7.0959564
5932,27,53.2528505,7.1064839
5933,27,53.2556247,7.2852942
5934,27,53.3026557,7.3526039
5935,27,53.2461879,7.153022
5936,27,53.3190048,7.34325
5937,27,53.2902846,7.3700427
5938,27,53.2952368,7.3652565
5939,27,53.2559547,7.2949079
5940,27,53.2559202,7.2948176
5941,27,53.2878689,7.3879039
5942,27,53.6006996,21.3179034
5943,27,56.3411911,22.832946
5944,27,57.7360486,25.0240729
5945,27,57.7372351,25.0246966
5946,27,57.7364946,25.0249648
5947,27,57.7361969,25.0241811
5948,27,57.7374925,25.0236413
5949,27,57.8844271,25.2132652
5950,27,57.9320034,25.4041163
5951,27,58.1137011,25.8245548
5952,27,58.3010836,25.7987352
5953,27,57.7746629,25.216627
5954,27,59.5364693,26.5341842
5955,27,59.2333991,26.255584
5956,27,59.1284443,26.2089997
5957,27,59.1559847,26.0139729
5958,27,59.4762314,27.8847733
5959,27,59.2305729,27.3015815
5960,27,59.3950473,27.605323
5961,27,59.3953151,27.6114821
5962,27,59.3832848,27.9944341
5963,27,59.4002499,28.0531248
5964,27,59.369486,27.9199167
5965,27,59.3424704,27.9473721
5966,27,59.3766401,28.7529806
5967,27,59.2694165,35.8497022
5968,27,59.1061558,40.4159782
5969,27,59.1042908,40.3829968
5970,27,59.1054592,40.3851341
5971,27,59.105536,40.3821427
5972,27,59.1053002,40.3821396
5973,27,59.1019388,40.3764436
5974,27,59.1064533,40.4199912
5975,27,59.1069931,40.4168273
5976,27,59.1012257,40.3790659
5977,27,59.1098216,40.4053001
5978,27,59.108269,40.3797107
5979,27,59.1073902,40.3795759
5980,27,59.10805,40.3786805
5981,27,59.1036072,40.4400629
5982,27,63.4885141,41.543524
5983,27,66.461121,46.0710379
5984,27,66.7741569,45.904711
5985,27,66.7126933,45.8469732
5986,27,66.8261449,45.9996198
5987,27,66.8267792,45.995515
5988,27,66.8609926,47.7976245
5989,27,66.854635,47.8428065
5990,27,66.8723358,47.7863253
5991,27,66.8543349,47.8397077
5992,27,66.8715287,47.6450291
5993,27,66.8354885,47.6063991
5994,27,66.8812967,47.6666946
5995,27,67.0064781,48.1121411
5996,27,67.0848476,48.5407655
5997,27,67.1072525,48.5106879
5998,27,67.0996563,48.4653203
5999,27,67.0982093,48.4688361
6000,27,67.0927469,48.4784639
6001,27,67.0985302,48.4682434
6002,27,67.1021002,48.4686534
6003,27,67.1010268,48.475084
6004,27,67.1042334,48.4838679
6005,27,68.9865288,49.3474866
6006,27,68.9912374,49.370634
6007,27,68.9816658,49.3587488
6008,27,68.9897002,49.3539436
6009,27,68.9912914,49.3663435
6010,27,68.9877466,49.3561974
6011,27,68.9842324,49.3450686
6012,27,68.9881544,49.3518494
6013,27,68.9857336,49.3586274
6014,27,68.98353,49.3581609
6015,27,68.9851309,49.3469857
6016,27,68.9901998,49.3535442
6017,27,68.9851917,49.3470559
6018,27,68.9845465,49.3459524
6019,27,68.980366,49.3543227
6020,27,68.9803474,49.3542733
6021,27,68.9810265,49.3567802
6022,27,68.9811362,49.3542491
6023,27,68.9800588,49.356532
6024,27,68.9809234,49.3541429
6025,27,68.9807916,49.3545521
6026,27,68.9806058,49.3548497
6027,27,68.980785,49.3539187
6028,27,68.9808297,49.3541395
6029,27,68.9820036,49.3533711
6030,27,68.980652,49.3551544
6031,27,68.9854838,49.3471047
6032,27,68.9801245,49.3603917
6033,27,68.9827421,49.352101
6034,27,68.9866891,49.3465584
6035,27,68.9839337,49.3840504
6036,27,68.9831753,49.3523587
6037,27,68.9810857,49.35001
6038,27,68.98083,49.3522535
6039,27,68.9819581,49.349435
6040,27,68.9833633,49.3567078
6041,27,71.0365494,66.7577042
6042,27,71.5088613,69.3124747
6043,27,72.5436139,77.1933481
6044,27,73.671012,95.8901694
6045,27,73.6143579,96.2534284
6046,27,73.6229386,96.4202208
6047,27,74.2296663,108.4682357
6048,27,74.3013769,109.5569795
6049,27,74.1678752,107.568035
6050,27,74.4537372,108.0631872
6051,27,74.4384326,108.0504986
6052,27,74.4431551,108.0238502
6053,27,74.4421051,108.0346809
6054,27,74.4368223,108.0611894
6055,27,74.4401085,108.0433976
6056,27,74.4418219,108.0207519
6057,27,74.4379368,108.0440887
6058,27,74.4170214,107.9913873
6059,27,74.4148211,108.0028818
6060,27,74.4411773,108.0375759
6061,27,74.4321609,107.9811297
6062,27,74.4307402,108.0722524
6063,27,74.4145199,108.0661848
6064,27,74.437096,108.0781359
6065,27,74.4376621,108.0516205
6066,27,74.4258775,107.9757078
6067,27,74.4390816,108.0033761
6068,27,74.4211913,107.9813416
6069,27,74.4186094,108.0703955
6070,27,74.4166232,108.0654001
6071,27,74.4365452,108.0575131
6072,27,74.4357495,108.0625768
6073,27,74.4390027,108.0469944
6074,27,74.419147,108.0706452
6075,27,74.4157904,108.0643943
6076,27,74.4368955,108.078279
6077,27,74.4385721,108.0603946
6078,27,74.4421544,108.0526275
6079,27,74.443917,108.044074
6080,27,74.4365413,108.0825554
6081,27,74.4326748,108.0702442
6082,27,74.4445376,108.060866
6083,27,74.4122779,108.0912788
6084,27,74.4439146,108.0666316
6085,27,74.434828,108.0627768
6086,27,74.4421932,108.081722
6087,27,74.4271826,108.1320693
6088,27,74.4007215,108.0967432
6089,27,74.4013795,108.0997437
6090,27,74.2963291,109.6055694
6091,27,74.3137341,109.5769289
6092,27,74.3004326,109.5768037
6093,27,74.2997122,109.5806858
6094,27,74.2996102,109.5790706
6095,27,74.2954687,109.5903802
6096,27,74.2988567,109.5908317
6097,27,74.2961687,109.5909251
6098,27,74.289641,109.6154191
6099,27,74.2919153,109.6116615
6100,27,74.2907908,109.612665
6101,27,74.3019719,109.5495888
6102,27,74.2988802,109.5623451
6103,27,74.2613454,109.6719814
6104,27,74.2443278,108.38293
4440,28,52.8316129,5.9106379
4441,28,52.8333798,5.9051054
4442,28,52.828397,5.9119144
4443,28,52.8462166,5.9036898
4444,28,52.8315982,5.9090307
4445,28,53.04602,6.0526117
4446,28,53.1125265,5.9119423
4447,28,53.1136249,5.8907047
4448,28,53.1155221,5.9014058
4449,28,53.1171373,5.8960669
4450,28,53.1155531,5.8957833
4451,28,53.1105355,5.8909934
4452,28,53.1112175,5.9136659
4453,28,53.1107979,5.8869609
4454,28,53.1111001,5.900632
4455,28,53.0391125,6.0513981
4456,28,53.0496418,5.9503798
4457,28,52.610261,14.8314059
4458,28,53.2775259,19.5545554
4459,28,53.8258805,19.8467759
4460,28,53.8264616,19.8460737
4461,28,55.3314103,21.4418268
4462,28,55.4337621,21.4041362
4463,28,56.7165234,23.5852281
4464,28,56.7207463,23.6031985
4465,28,56.9914467,23.4437315
4466,28,56.9919829,23.4415461
4467,28,58.266003,24.5136364
4468,28,58.7508189,24.3135115
4469,28,59.1770261,23.8062323
4470,28,59.1790295,23.7962273
4471,28,59.1834516,23.8254896
4472,28,59.1864033,23.8285315
4473,28,59.1720902,23.8201794
4474,28,59.1718042,23.8194567
4475,28,59.1715525,23.8202688
4476,28,59.1709518,23.8201602
4477,28,59.1315333,23.887868
4478,28,59.1319214,23.88801
4479,28,59.2839913,24.0837803
4480,28,58.9183813,24.9214183
4481,28,58.9278365,24.8586786
4482,28,58.9285163,24.8557411
4483,28,58.9416772,24.8749519
4484,28,58.947953,24.8589445
4485,28,58.9415563,24.8735301
4486,28,58.945147,24.8735773
4487,28,58.9459503,24.8707556
4488,28,59.0528975,24.9902834
4489,28,59.0527433,25.0038706
4490,28,59.053023,25.0035751
4491,28,59.0556074,25.0879647
4492,28,59.0303332,25.0525266
4493,28,59.022064,25.0941092
4494,28,59.0216784,25.0935679
4495,28,59.0257446,25.1285837
4496,28,59.040483,25.1380172
4497,28,59.0421814,25.1364106
4498,28,59.0318104,25.9522094
4499,28,59.034611,25.8335786
4500,28,59.0760164,25.9801234
4501,28,59.0123369,25.7428602
4502,28,59.0423334,25.8332082
4503,28,58.9652367,25.8058008
4504,28,58.9795049,25.8533934
4505,28,59.0668597,25.9885812
4506,28,59.0653455,25.9874939
4507,28,59.0655199,25.9933176
4508,28,59.0660688,25.9936531
4509,28,59.2058012,26.3448925
4510,28,60.5871385,28.6211438
4511,28,66.9247874,44.5889311
4512,28,66.9051696,44.591613
4513,28,66.9070604,44.5750954
4514,28,66.9178898,44.610069
4515,28,67.8619566,44.7290673
4516,28,67.8638498,44.7147096
4517,28,67.8610504,44.713833
4518,28,67.8661172,44.7428849
4519,28,67.8704252,44.7385184
4520,28,69.2840835,49.5776614
4521,28,71.4110751,68.6616523
4522,28,71.4105273,68.6768375
4523,28,71.457189,68.5880156
4524,28,71.437436,68.5870896
4525,28,71.4378412,68.5914909
4526,28,71.437743,68.5912027
4527,28,71.4412145,68.5998126
4528,28,71.4380107,68.5914317
4529,28,71.4357306,68.5904933
4530,28,71.401059,68.665093
4531,28,71.3737067,68.7072214
4532,28,71.4639253,68.6479025
4533,28,71.4124077,68.6708001
4534,28,71.4639187,68.6479689
4535,28,71.4256792,68.7396439
4536,28,71.4647198,68.64887
4537,28,71.4529679,68.6516626
4538,28,71.4519195,68.6429591
4539,28,71.4731841,68.8594468
4540,28,71.4298632,68.7502261
4541,28,71.432081,68.7476829
4542,28,71.4278176,68.7555997
4543,28,71.441843,68.7107252
4544,28,71.4419401,68.7138087
4545,28,71.4512109,68.6716405
4546,28,71.4255625,68.7368154
4547,28,71.4256753,68.7368132
4548,28,71.4545838,68.6539615
4549,28,71.4256932,68.6851365
4550,28,71.4373735,68.7033349
4551,28,71.4241165,68.6809727
4552,28,71.4224022,68.6856476
4553,28,71.4203037,68.6761714
4554,28,71.4252431,68.6822237
4555,28,71.4234871,68.6741827
4556,28,71.4242876,68.6803904
4557,28,73.7000599,86.9935999
4558,28,73.7868995,87.4535733
4559,28,74.0034204,101.0855348
4560,28,74.240512,105.5487921
4561,28,74.7690575,109.4168401
4562,28,74.775066,109.4266783
4563,28,74.8075704,109.2428522
4564,28,74.7698541,109.4159688
4565,28,74.8407469,109.4974876
4566,28,74.8365568,109.511627
4567,28,74.839744,109.4719946
4568,28,74.8324932,109.4801778
4569,28,74.8348056,109.4723357
4570,28,74.8391636,109.4784239
4571,28,74.8377696,109.5011338
4572,28,74.8394275,109.4785829
4573,28,74.8355212,109.4717945
4574,28,74.8344555,109.4727854
4575,28,74.8363575,109.502186
4576,28,74.833565,109.4716944
4577,28,74.8344619,109.500506
4578,28,74.8335326,109.4730612
4579,28,74.8330582,109.4747411
4580,28,74.8350556,109.4687536
4581,28,74.8351899,109.5007061
4582,28,74.8354012,109.5008277
4583,28,74.8350746,109.4720679
4584,28,74.8387894,109.4769761
4585,28,74.840234,109.4802989
4586,28,74.839746,109.4953624
4587,28,74.8404278,109.4871496
4588,28,74.8329054,109.4774703
4589,28,74.8347942,109.502779
4590,28,74.8364687,109.5017634
4591,28,74.8387977,109.4780912
4592,28,74.8343888,109.4729763
4593,28,74.8340356,109.4842291
4594,28,74.8339075,109.5008946
4595,28,74.8513055,109.5097388
4596,28,74.8484148,109.5019843
4597,28,74.8627159,109.5206272
4598,28,74.8958356,109.5088232
4599,28,74.879266,109.5175319
4600,28,74.9017314,109.455154
4601,28,74.9100425,109.5408808
4602,28,74.8837172,109.525672
4603,28,74.9230822,109.4693971
4604,28,74.9262713,109.467225
4605,28,74.9281611,109.4737171
4606,28,74.9123406,109.597491
4607,28,74.9121626,109.7556361
4608,28,74.909201,109.6002981
4609,28,74.9088218,109.6028498
4610,28,74.9014517,109.5570597
4611,28,74.9058541,109.5935169
4612,28,74.9117654,109.5684845
4613,28,75.0280183,109.4058379
4614,28,75.0014517,108.695942
4615,28,75.0149183,108.7586097
4616,28,74.9982686,108.7716426
4617,28,74.3162095,99.9327876
4618,28,74.0452334,98.3877529
4619,28,74.0486362,98.400378
4620,28,74.7743282,93.9563193
4621,28,74.7744821,93.9556659
4622,28,74.7739442,93.9637301
4623,28,74.7744808,93.9543007
4624,28,74.3722757,88.1913881
6845,29,53.1277673,11.2011731
6846,29,53.127822,11.201048
6847,29,53.1268939,11.2568462
6848,29,52.953054,11.801228
6849,29,52.9564107,11.8269447
6850,29,52.9594148,11.7807535
6851,29,52.9719984,11.781662
6852,29,52.9721624,11.8005993
6853,29,52.7976878,12.192968
6854,29,52.6994596,12.221593
6855,29,52.7054759,12.238594
6856,29,52.7051014,12.2478934
6857,29,52.7924284,12.2028909
6858,29,52.8132913,12.1863244
6859,29,52.8091952,12.1957229
6860,29,52.792931,12.2028049
6861,29,52.8028598,12.1535817
6862,29,52.1314621,23.9075966
6863,29,51.7669107,28.5134582
6864,29,52.3558244,27.9857659
6865,29,52.3875255,28.0232048
6866,29,52.2985139,27.9939672
6867,29,52.2939512,27.9233327
6868,29,52.2906136,27.9348802
6869,29,52.2885477,27.9001513
6870,29,52.4150882,28.0030199
6871,29,52.2871721,27.9718044
6872,29,50.7503107,32.5713535
6873,29,50.7961823,33.6804692
6874,29,50.5020756,33.239917
6875,29,49.7759729,32.7933996
6876,29,49.3674005,32.8312784
6877,29,49.3358502,33.0627517
6878,29,49.2737279,32.9087637
6879,29,49.2721033,32.950824
6880,29,49.2950612,32.9090712
6881,29,49.3239172,32.8786518
6882,29,49.3275133,32.8328354
6883,29,49.3087074,32.8341319
6884,29,49.3234371,32.8270284
6885,29,49.3514959,32.7620065
6886,29,54.7150297,26.5627476
6887,29,54.7123954,26.5463615
6888,29,54.7127844,26.5425793
6889,29,54.7277234,26.5888835
6890,29,54.7216788,26.5821881
6891,29,54.7253433,26.5486193
6892,29,54.7180145,26.5596972
6893,29,54.7112927,26.5510822
6894,29,54.7302231,26.5810594
6895,29,54.7161832,26.5576919
6896,29,54.7146358,26.5522181
6897,29,54.488623,26.3495727
6898,29,54.3325668,25.9436569
6899,29,54.2567813,25.8049793
6900,29,54.2568319,25.8056602
6901,29,54.2567844,25.8051458
6902,29,54.7285375,26.5929542
6903,29,54.3556609,25.969601
6904,29,54.3322421,25.9428597
6905,29,54.3525083,25.9600955
6906,29,54.5469884,26.4882503
6907,29,54.5479959,26.5325929
6908,29,54.4072513,26.4695488
6909,29,54.4041892,26.4718238
6910,29,54.7530906,26.6840129
6911,29,54.6675546,26.6775843
6912,29,54.5753532,26.6840711
6913,29,55.8383112,28.0961538
6914,29,57.9282438,32.0185205
6915,29,62.1823343,40.7070894
6916,29,64.4195262,47.1565888
6917,29,65.9206517,49.5283621
6918,29,65.8038654,49.0217994
6919,29,65.8632331,48.7292199
6920,29,65.9080013,47.9828254
6921,29,65.8483274,48.7486671
6922,29,66.1149563,49.6816282
6923,29,66.1298176,49.6049938
6924,29,66.131175,49.6117222
6925,29,67.5231263,52.212271
6926,29,67.5292767,52.2134609
6927,29,67.5867775,52.3013026
6928,29,67.8765252,53.1778999
6929,29,67.9783141,53.3157455
6930,29,69.4719676,60.1817396
6931,29,69.6452777,60.8652947
6932,29,69.5024842,67.2355267
6933,29,70.0722428,67.9982954
6934,29,70.0723253,67.9979816
6935,29,70.3414607,68.2171115
6936,29,70.5909789,68.2361004
6937,29,70.6149071,68.2905228
6938,29,70.6138972,68.30184
6939,29,70.6174728,68.281997
6940,29,70.62829,68.2735364
6941,29,70.6223489,68.2643696
6942,29,70.6163387,68.203313
6943,29,70.6189827,68.2040488
6944,29,70.6217791,68.1988465
6945,29,70.605104,68.2427667
6946,29,70.6035842,68.2453905
6947,29,70.6309166,68.2699041
6948,29,70.6110742,68.2173143
6949,29,70.6183899,68.2513627
6950,29,70.6214483,68.2628255
6951,29,70.6159499,68.2863861
6952,29,70.6221551,68.2164976
6953,29,70.6232911,68.2068764
6954,29,70.6189403,68.2900825
6955,29,70.6234635,68.2142883
6956,29,70.6226986,68.1974255
6957,29,70.6236372,68.1911732
6958,29,70.6240336,68.2181398
6959,29,70.6244461,68.2176499
6960,29,70.6145272,68.2255894
6961,29,70.6238663,68.2193415
6962,29,70.5992569,68.3003542
6963,29,70.6123108,68.2285952
6964,29,70.6172836,68.2187245
6965,29,70.6168837,68.218744
6966,29,70.6124329,68.2486214
6967,29,70.6097383,68.2327604
6968,29,72.3128085,83.415277
6969,29,74.2476999,95.2345563
6970,29,74.7738266,104.6602591
6971,29,75.2008753,112.0687179
6972,29,75.2046749,112.0759392
6973,29,75.2083547,112.0841153
6974,29,75.2064923,112.081936
6975,29,75.2092914,112.0783633
6976,29,75.206662,112.0529497
6977,29,75.2082618,112.0994495
6978,29,75.2073547,112.0974457
6979,29,75.2001304,112.0959488
6980,29,75.2017345,112.0954522
6981,29,75.1999985,112.0962465
6982,29,75.2075808,112.0932908
6983,29,75.207739,112.0979072
6984,29,75.2052279,112.093061
6985,29,75.2051759,112.1025598
6986,29,75.2068548,112.0885709
6987,29,75.2066653,112.1029059
6988,29,75.2073677,112.099208
6989,29,75.2064709,112.0885187
6990,29,75.1976332,112.0962588
6991,29,75.206491,112.0881922
6992,29,75.2029274,112.0804466
6993,29,75.2075529,112.0984088
6994,29,75.20069,112.0961314
6995,29,75.2070155,112.100553
6996,29,75.2036833,112.0870867
6997,29,75.2003914,112.0840576
6998,29,75.2082193,112.0940662
6999,29,75.2049365,112.099809
7000,29,75.2073617,112.0983205
7001,29,75.1990182,112.0884178
7002,29,75.1987936,112.0897428
7003,29,75.1966323,112.0944516
7004,29,75.1962475,112.0974139
7005,29,75.1987755,112.0899849
7006,29,75.1973988,112.1007143
7007,29,75.1985281,112.0926947
7008,29,75.2117211,112.0463602
7009,29,75.2116662,112.0448594
7010,29,75.2160492,112.0529245
7011,29,75.2120898,112.039315
7012,29,75.227166,112.0477319
7013,29,75.1855909,112.0426202
7014,29,75.1668017,112.0596357
7015,29,75.1684726,112.0530278
7016,29,75.1620307,112.0784504
7017,29,75.1595071,112.0940202
7018,29,75.2139696,112.2875356
7019,29,75.9263282,113.1691743
7020,29,75.9243157,113.1600975
7021,29,75.9269288,113.1318607
7022,29,75.8993429,113.0971856
7023,29,75.9124612,113.1926556
7024,29,75.9294978,113.1622797
7025,29,75.9269147,113.1628484
7026,29,75.9235122,113.1339879
7027,29,75.9196436,113.1526701
7028,29,75.9231739,113.1245515
7029,29,75.9308834,113.1724047
10545,30,54.2944201,8.8363582
10546,30,54.2844464,8.8431896
10547,30,54.2943025,8.836393
10548,30,54.2839945,8.802164
10549,30,54.2832574,8.8241714
10550,30,54.2884411,8.8427724
10551,30,54.3187534,8.7717138
10552,30,54.2817086,8.8046794
10553,30,54.3187038,8.771318
10554,30,54.3185342,8.7704092
10555,30,54.3187417,8.7714592
10556,30,54.3187199,8.7720563
10557,30,54.3184808,8.7703669
10558,30,54.2883364,8.8441894
10559,30,54.2941933,8.8321663
10560,30,54.2944811,8.8362136
10561,30,54.2858495,8.8426194
10562,30,54.2930367,8.8338717
10563,30,54.2769171,8.8295499
10564,30,54.2945484,8.836494
10565,30,54.2936259,8.8327998
10566,30,53.8573334,15.983899
10567,30,58.101117,24.4697456
10568,30,59.431153,26.55355
10569,30,59.5272367,26.4810897
10570,30,59.5246523,26.486578
10571,30,59.3425022,25.7348919
10572,30,59.3397496,25.7356069
10573,30,59.070814,25.6251149
10574,30,59.0702492,25.62258
10575,30,59.3440322,26.265144
10576,30,59.3423726,25.735753
10577,30,59.4541656,25.3042362
10578,30,59.3344591,25.9466786
10579,30,59.2908507,25.7967173
10580,30,59.2657617,25.8624847
10581,30,59.315469,25.8247367
10582,30,59.2458074,25.8585717
10583,30,59.4324922,26.3583292
10584,30,59.3788726,26.5004925
10585,30,59.3277475,26.4935212
10586,30,59.2291493,25.84448
10587,30,59.229411,25.8454836
10588,30,59.4863536,26.4937936
10589,30,59.4042876,26.2940228
10590,30,59.4202736,26.3195215
10591,30,59.2631375,25.863368
10592,30,59.2484287,25.7350067
10593,30,59.5627927,25.8035166
10594,30,59.3985694,26.5568866
10595,30,59.2427936,25.8324131
10596,30,59.2589464,25.8640048
10597,30,59.262103,25.8645874
10598,30,59.4042358,26.4406757
10599,30,59.3518251,26.4417513
10600,30,59.4110709,26.4852357
10601,30,59.3688868,26.4553505
10602,30,59.4114697,26.4863391
10603,30,59.3626601,26.4499695
10604,30,59.2597636,25.8659284
10605,30,59.2295237,25.811949
10606,30,59.2663987,25.8587599
10607,30,59.2282481,25.8117419
10608,30,59.2221462,25.8171785
10609,30,59.2286612,25.813147
10610,30,59.2222433,25.8118333
10611,30,59.2219935,25.8110339
10612,30,59.2350588,25.8410771
10613,30,59.2209524,25.8042989
10614,30,59.2212487,25.8014087
10615,30,59.2650474,25.8561484
10616,30,59.277616,25.8699682
10617,30,59.4197633,26.319498
10618,30,59.4240018,26.3057026
10619,30,59.2597754,25.8636841
10620,30,59.3830771,26.271651
10621,30,59.2835164,25.8868722
10622,30,59.417763,26.2719687
10623,30,65.1556619,44.5979658
10624,30,65.1873892,44.5855946
10625,30,68.1738817,54.0455655
10626,30,68.1756602,54.0571329
10627,30,68.0378446,53.7101293
10628,30,68.0225565,53.7083354
10629,30,68.0071501,53.6754643
10630,30,68.0129209,53.6769429
10631,30,67.931899,53.6127135
10632,30,66.617333,52.3318107
10633,30,66.4497938,52.3755069
10634,30,66.0121516,52.0857481
10635,30,66.0124595,52.090142
10636,30,66.0699028,52.0928039
10637,30,66.0980784,52.1877256
10638,30,66.0939826,52.2247009
10639,30,66.0967931,52.2285436
10640,30,66.4218756,52.705711
10641,30,66.4206587,52.6877134
10642,30,66.4231321,52.6995065
10643,30,66.4216167,52.6937195
10644,30,67.0160454,53.3900427
10645,30,68.4699051,56.5049077
10646,30,69.9647173,58.8503791
10647,30,70.0289211,58.7196125
10648,30,70.0293263,58.7167733
10649,30,70.0294448,58.7189132
10650,30,70.0293289,58.7155501
10651,30,70.028756,58.7190034
10652,30,70.0245489,58.726826
10653,30,70.0287955,58.7182549
10654,30,70.0287081,58.7175406
10655,30,70.0300625,58.7192087
10656,30,70.030152,58.7193034
10657,30,70.0273811,58.7264962
10658,30,70.0306463,58.7240191
10659,30,70.0306145,58.7239166
10660,30,70.0301536,58.7193578
10661,30,70.0291427,58.7164036
10662,30,70.0309091,58.7178066
10663,30,70.0307856,58.7229759
10664,30,70.0312555,58.7220972
10665,30,70.0288568,58.7184896
10666,30,70.0288973,58.7183109
10667,30,70.0291541,58.7165402
10668,30,70.0269732,58.717757
10669,30,70.0282371,58.7196179
10670,30,70.0284165,58.7181297
10671,30,70.0280906,58.7197304
10672,30,70.0280669,58.71881
10673,30,70.0351786,58.7274663
10674,30,70.1424154,59.2614345
10675,30,70.1582381,59.2403745
10676,30,70.1738528,59.244257
10677,30,70.3344625,60.5174448
10678,30,72.4884456,84.0765564
10679,30,73.8229364,98.3781688
10680,30,74.0224097,98.5842093
10681,30,74.0066659,98.605127
10682,30,74.0132506,98.6956857
10683,30,74.0131789,98.6928637
10684,30,74.012817,98.6828146
10685,30,74.0117501,98.6821713
10686,30,74.0109121,98.6848
10687,30,74.012184,98.6950034
10688,30,74.0141966,98.683964
10689,30,74.013163,98.6938145
10690,30,74.0132297,98.6923421
10691,30,74.0131894,98.6924637
10692,30,74.0138778,98.683045
10693,30,74.0143875,98.6835573
10694,30,74.0135704,98.6827503
10695,30,74.0130313,98.6820952
10696,30,74.0131404,98.6923278
10697,30,74.0157026,98.6890917
10698,30,74.0108896,98.6838441
10699,30,74.0089441,98.6704311
10700,30,74.0089992,98.6703378
10701,30,74.0088335,98.6701964
10702,30,74.0089829,98.6707214
10703,30,74.0089001,98.6707632
10704,30,74.0091008,98.670097
10705,30,74.0088934,98.6707122
10706,30,74.0088657,98.6707678
10707,30,74.008983,98.670536
10708,30,74.0091747,98.6692492
10709,30,74.0091411,98.670723
10710,30,74.0084844,98.6706832
10711,30,74.0087713,98.6700514
10712,30,74.0107765,98.6820449
10713,30,74.0157642,98.6815736
10714,30,74.0176337,98.6914202
10715,30,74.0146273,98.5061848
10716,30,73.9871481,98.4962885
10717,30,73.9966749,98.551764
10718,30,73.9876778,98.4989678
10719,30,74.0001794,98.5067233
10720,30,73.98831,98.5394929
10721,30,74.0275337,98.6398563
10722,30,73.9980917,98.4287676
10723,30,74.018138,98.2939123
10724,30,74.3495787,92.0383843
10725,30,74.6865621,89.745934
10726,30,74.8333042,88.6170772
10727,30,74.8895798,88.2179431
10728,30,75.0682537,87.5838161
10729,30,75.1027303,87.6742411
9435,31,52.9156728,5.4927803
9436,31,53.0135766,5.7393817
9437,31,53.0411407,5.8100847
9438,31,53.0137564,5.739438
9439,31,53.0137991,5.7394012
9440,31,53.0137168,5.7397918
9441,31,53.0138231,5.738054
9442,31,53.0138258,5.7374353
9443,31,53.0162003,5.8236643
9444,31,53.0172981,5.8195051
9445,31,52.908899,5.4804991
9446,31,52.9152367,5.5002898
9447,31,52.9146924,5.5010008
9448,31,52.9156607,5.4936571
9449,31,52.9147772,5.5009033
9450,31,52.9157323,5.4936399
9451,31,52.9085301,5.4802337
9452,31,52.9088013,5.4803574
9453,31,52.9157065,5.4935944
9454,31,52.9146883,5.500748
9455,31,52.9089419,5.4784232
9456,31,52.9088443,5.4786033
9457,31,52.9096415,5.4786362
9458,31,52.9098102,5.4795353
9459,31,52.9150089,5.501189
9460,31,52.9092689,5.4796251
9461,31,52.830815,5.5627532
9462,31,52.8303136,5.5646257
9463,31,55.0452735,19.2174598
9464,31,55.3344946,21.384635
9465,31,57.5277359,24.0177836
9466,31,57.8297793,24.1628504
9467,31,57.8613776,24.2751765
9468,31,59.0772013,24.5957922
9469,31,59.091195,24.574285
9470,31,59.3895819,24.7768674
9471,31,59.3643452,24.7952555
9472,31,59.3656324,24.804981
9473,31,59.3560095,24.8529744
9474,31,59.3888293,24.8108157
9475,31,59.3388214,24.819033
9476,31,59.3888244,24.8095553
9477,31,59.3892188,24.812573
9478,31,59.2479073,24.8120646
9479,31,59.2850685,24.8659166
9480,31,59.2479626,24.8125524
9481,31,59.2700152,24.7068038
9482,31,59.3104688,24.7945482
9483,31,59.2717164,24.8663792
9484,31,59.3152777,24.8197833
9485,31,59.3104073,24.8154627
9486,31,59.2638237,24.8616244
9487,31,59.2637646,24.8626178
9488,31,59.2640776,24.8608382
9489,31,59.270841,24.8687234
9490,31,59.2716581,24.8662153
9491,31,59.280939,24.7061825
9492,31,59.2798054,24.8620622
9493,31,59.273463,24.8784334
9494,31,59.2864008,24.8625925
9495,31,59.2847128,24.8580848
9496,31,59.291738,24.8534979
9497,31,59.2794211,24.8602353
9498,31,59.270848,24.8520665
9499,31,59.2914212,24.8790145
9500,31,59.2542264,24.8310483
9501,31,59.279611,24.856776
9502,31,59.2532145,24.8307063
9503,31,59.2688869,24.8342311
9504,31,59.2691152,24.8321842
9505,31,59.2702196,24.8129821
9506,31,59.2727127,24.8398983
9507,31,59.2898527,24.8573592
9508,31,60.4424362,30.3595219
9509,31,62.4081447,37.929514
9510,31,63.2205016,40.0912264
9511,31,63.2298879,40.088734
9512,31,63.2367914,40.097644
9513,31,64.1115451,51.7025557
9514,31,63.9644478,51.6790874
9515,31,63.9646403,51.6794861
9516,31,63.961246,51.6861602
9517,31,63.9583423,51.7020035
9518,31,63.9571626,51.6268297
9519,31,63.9647341,51.6797029
9520,31,63.9678969,51.6700175
9521,31,63.9688731,51.6715799
9522,31,63.9771795,51.6797517
9523,31,63.9777218,51.6876008
9524,31,63.9665963,51.674874
9525,31,64.5103086,51.9405086
9526,31,67.1433266,52.9454855
9527,31,67.1456446,52.9643817
9528,31,67.1513578,52.9607193
9529,31,66.9412502,55.9725343
9530,31,66.8646204,55.7728946
9531,31,66.8637707,55.7706651
9532,31,66.8556351,55.698081
9533,31,66.8569027,55.6852554
9534,31,66.8542269,55.7037409
9535,31,66.8544206,55.7038372
