idx,location.long,location.lat,label
601,19.0665345,13.8850011,10
602,19.2122707,13.8071082,10
603,19.1822071,13.7859953,10
604,19.2138749,13.8021216,10
605,19.1813505,13.7861261,10
606,19.1837585,13.7919943,10
607,19.0243963,13.4175206,10
608,18.9563141,13.4307887,10
609,18.924047,13.3982839,10
610,18.6982802,13.2857391,10
611,16.8783897,12.5167278,10
612,16.8844685,12.5351139,10
613,17.5078765,12.3090145,10
614,17.8290411,13.1032748,10
615,19.0914539,13.4333082,10
616,19.2139584,13.7901306,10
617,19.1969322,13.810345,10
618,17.9216214,13.4585698,10
619,18.1815713,13.632152,10
620,18.7806728,13.5746064,10
621,18.629079,13.5075889,10
622,18.4449971,13.5915345,10
623,18.6219589,13.5205171,10
624,18.7535268,13.4409982,10
625,19.632495,13.5804398,10
626,20.63633,13.4995669,10
627,21.4189594,13.5392384,10
628,22.3221306,13.3410532,10
629,22.6671235,13.3344446,10
630,23.2526475,13.4262746,10
631,25.429601,11.8531648,10
2054,11.8282892,52.8834112,11
2055,11.8251523,52.880245,11
2056,11.8045143,52.8969355,11
2057,11.8263575,52.8763835,11
2058,11.8318647,52.8827969,11
2059,11.8116935,52.8809613,11
2060,11.8242333,52.8746076,11
2061,11.8387393,52.8709136,11
2062,11.8252724,52.8848743,11
2063,11.8166997,52.8764113,11
2064,11.8160445,52.8800844,11
2065,11.8256934,52.8802315,11
2066,16.919941,50.835834,11
2067,18.2119858,50.0337048,11
2068,20.4160325,49.1771189,11
2069,23.2466556,47.0318276,11
2070,25.91511,45.5745262,11
2071,26.4232475,43.667107,11
2072,26.8361837,41.6523304,11
2073,28.6395516,39.5422947,11
2074,30.9339264,38.6871668,11
2075,33.3875412,37.0435724,11
2076,36.2030887,37.0760814,11
2077,37.237781,34.3853615,11
2078,36.3785265,33.1697465,11
2079,36.20726946325464,32.95158559085178,11
2080,35.5126063,32.0666681,11
2081,33.4239151,28.5677686,11
2082,32.3919167,25.054621,11
2083,31.6111674,21.5716007,11
2084,28.7453822,18.4325674,11
2085,25.4920518,15.4044307,11
2086,23.412459,14.6953952,11
2087,22.5006373,14.5448389,11
2088,22.5003372,14.5456651,11
2089,22.6272504,14.7114528,11
2090,22.5169267,14.7409346,11
2091,22.0387104,15.0493876,11
2092,20.270871,14.5314051,11
2093,18.7617423,13.778152,11
2094,18.7249419,13.7811247,11
2095,18.3568366,13.4969645,11
2096,18.3255655,13.4524591,11
2097,18.3196349,13.4545314,11
2098,18.3154142,13.4470641,11
2099,18.2863681,13.4162823,11
2100,18.2921477,13.4289114,11
2101,18.241997,13.4677347,11
2102,18.2617253,13.5556288,11
2103,18.2849648,13.5562349,11
2104,18.2853206,13.556358,11
2105,18.2439367,13.4741964,11
2106,18.2355765,13.4914677,11
2107,18.2479931,13.4693442,11
2108,18.2434522,13.4689104,11
2109,18.1319921,13.4391232,11
2110,18.1292858,13.1792643,11
2111,17.4154847,13.2733373,11
2112,16.8183907,13.183635,11
2113,16.5782918,13.0076569,11
2114,16.4541508,12.9362143,11
2115,16.4101631,12.8986623,11
2116,16.2261152,12.8880716,11
2117,16.1721263,12.7801121,11
2118,16.1979029,12.8730763,11
2119,16.1698109,12.8836695,11
2120,16.0520479,12.8895144,11
2121,16.2449263,12.5680207,11
2122,16.2517451,12.5735736,11
2123,16.1925739,12.8786714,11
2124,16.2061015,12.8061978,11
2125,16.1652004,12.9339837,11
2126,16.2316948,12.6518017,11
2127,16.101673,12.8902506,11
2128,15.8391133,12.6144902,11
2129,15.9379919,12.730263,11
2130,16.0648076,12.4412365,11
2131,15.1090599,12.2947638,11
2132,15.9955659,12.3872402,11
2370,11.8277887,52.8738722,12
2371,11.8252806,52.8801383,12
2372,11.8251207,52.8802641,12
2373,11.8252202,52.8802307,12
2374,11.8360877,52.8807855,12
2375,11.8168118,52.8787386,12
2376,11.8115696,52.8860483,12
2377,11.8171577,52.8792363,12
2378,11.8164536,52.8807288,12
2379,11.8128057,52.8884263,12
2380,11.815879,52.8885463,12
2381,12.9302136,51.9902283,12
2382,14.0013425,51.1734256,12
2383,14.9098925,50.8790466,12
2384,15.8223774,50.2948186,12
2385,17.5239854,49.4542516,12
2386,21.5780058,47.7073665,12
2387,25.4297021,44.9621804,12
2388,27.1550845,42.4900861,12
2389,29.996594,39.894549,12
2390,33.5116168,37.2089296,12
2391,36.4608197,36.3531768,12
2392,35.8550831,33.2973274,12
2393,34.0949364,30.2191624,12
2394,32.6701931,26.6521875,12
2395,32.1338098,22.7948275,12
2396,28.4373308,19.0737944,12
2397,25.1671215,16.3824674,12
2398,20.8951419,15.1639468,12
2399,19.6766676,14.4734255,12
2400,19.4049729,14.1771827,12
2401,18.8167434,13.5604162,12
2402,18.6191547,13.4095944,12
2403,18.3779043,13.4012423,12
2404,18.3731412,13.3928225,12
2405,18.3897619,13.4388052,12
2406,18.3970271,13.3983061,12
2407,18.1384846,13.68281,12
2408,18.2678693,13.4730143,12
2409,18.3837885,13.3752995,12
2410,18.4654707,13.306668,12
2411,18.3902815,13.3991047,12
2412,18.3939815,13.3927877,12
2413,18.3956058,13.38896,12
2414,18.2630283,13.4088646,12
2415,18.4027493,13.4497137,12
2416,18.3485092,13.4539816,12
2417,18.3584685,13.4540794,12
2418,18.2985366,13.5623917,12
2419,18.3239266,13.6250271,12
2420,18.3036176,13.554327,12
2421,18.2979597,13.4871665,12
2422,18.3427443,13.4603165,12
2423,18.3389128,13.4354924,12
2424,18.3368372,13.4459654,12
2425,18.322462,13.4277777,12
2426,18.4434615,13.4666604,12
2427,18.3102442,13.437871,12
2428,18.3521498,13.4327151,12
2429,18.4086686,13.4094414,12
2430,18.3796073,13.407265,12
2431,18.3051048,13.352425,12
2432,18.33081,13.3166995,12
2433,18.4045398,13.4052296,12
2434,18.8424154,13.4835871,12
2435,18.8797783,13.4082703,12
2436,18.7985927,13.4761075,12
2437,18.778016,13.5788469,12
2438,18.7720589,13.5821035,12
2439,18.7537623,13.5276539,12
2440,18.7704078,13.6409304,12
2441,18.8055071,13.5984486,12
2442,19.0528275,13.6043478,12
2443,19.2511702,13.7087564,12
2444,20.2205178,13.4805904,12
2445,21.524708,12.8408396,12
2446,23.5045491,12.6914674,12
2447,24.815782,11.5228009,12
2448,25.1776627,10.9902674,12
1027,13.0365451,52.0916812,13
1028,15.3625418,51.1314324,13
1029,17.0890789,50.889992,13
1030,18.407654,50.2721827,13
1031,20.8966122,48.7640377,13
1032,24.0284818,46.3380344,13
1033,26.8311594,43.9923228,13
1034,28.0584346,41.1913197,13
1035,29.8357578,40.4288533,13
1036,31.4849808,38.5030377,13
1037,34.0291377,36.8875534,13
1038,36.2634657,36.5466082,13
1039,36.8055407,34.3816309,13
1040,36.1190894,32.3302204,13
1041,34.6070722,30.6043809,13
1042,33.3787948,27.4249517,13
1043,32.6139018,25.0598422,13
1044,31.6462658,21.9661329,13
1045,28.9933188,18.6709987,13
1046,25.874768,16.2288671,13
1047,23.9692764,14.679444,13
1048,23.3706966,14.3988217,13
1049,22.8497364,14.4938086,13
1050,22.6277656,14.3906695,13
1051,21.0058583,14.9007697,13
1052,20.9472205,14.9757165,13
1053,20.0653593,14.4621032,13
1054,19.9267982,14.2811086,13
1055,19.3066493,13.5947257,13
1056,18.9694625,13.711485,13
1057,18.9453083,13.7023394,13
1058,18.2588211,13.493868,13
1059,18.238469,13.4762059,13
1060,18.3517242,13.5947465,13
1061,18.3481747,13.5153051,13
1062,18.394027,13.5299584,13
1063,18.3836843,13.5234656,13
1064,18.416637,13.4830534,13
1065,18.3259853,13.4524113,13
1066,18.358041,13.4305702,13
1067,18.3333116,13.3725205,13
1068,18.3310057,13.4099815,13
1069,18.2576115,13.3941242,13
1070,18.3212633,13.4521947,13
1071,18.3234365,13.4625803,13
1072,18.2910756,13.44399,13
1073,18.2611888,13.4590087,13
1074,18.1687735,13.4182194,13
1075,18.0768398,13.327195,13
1076,18.0706285,13.3331141,13
1077,17.9985141,13.3791752,13
1078,18.0700626,13.2944687,13
1079,18.0852751,13.2286036,13
1080,18.0126668,13.169627,13
1081,17.9556668,13.1899183,13
1082,18.0559993,13.1729711,13
1083,17.5236508,13.2568117,13
1084,17.7488466,13.1927498,13
1085,17.5150922,13.27669,13
1086,17.5799635,13.2404648,13
1087,17.6490202,13.2452354,13
1088,17.7280535,13.205442,13
1089,17.6282281,13.2207612,13
1090,17.6845327,13.2790841,13
1091,17.7387765,13.2228066,13
1092,17.7054673,13.2799957,13
1093,17.4231172,13.17285,13
1094,17.4166389,13.2339197,13
1095,17.5233094,13.2570919,13
1096,17.5410883,13.1748128,13
1097,17.6639749,13.1758426,13
1098,17.6289378,13.2210612,13
1099,17.6271234,13.1907656,13
1100,17.471252,13.1385861,13
1101,17.0315733,13.0252701,13
1102,16.6786539,12.9977104,13
1103,16.6875447,13.0815911,13
1104,16.6098168,13.1308684,13
1105,17.0229777,12.9138044,13
3002,24.7135827,45.7497442,14
3003,25.5492477,45.3705612,14
3004,26.2703,44.1352926,14
3005,27.9570125,41.2941251,14
3006,31.070633,39.4850506,14
3007,33.314759,37.1687252,14
3008,36.3243718,37.0210424,14
3009,37.2958116,34.3333612,14
3010,36.7432574,32.7527986,14
3011,36.0033856,30.9361921,14
3012,35.0434643,28.5631083,14
3013,34.0239226,27.449496,14
3014,32.6435632,25.1798835,14
3015,32.5823587,23.588457,14
3016,31.4679508,21.0670737,14
3017,29.30187,18.6505022,14
3018,26.4947912,16.5410769,14
3019,23.4108759,15.0822525,14
3020,22.2694027,15.0503271,14
3021,20.8342481,14.4203466,14
3022,20.301935,14.115283,14
3023,20.2921969,14.1129425,14
3024,20.2026604,13.9695384,14
3025,20.189411,13.9645963,14
3026,20.1970515,13.964505,14
3027,20.205689,13.9970712,14
3028,20.1791495,13.9927504,14
3029,19.7931755,14.0185361,14
3030,19.8325014,14.0048656,14
3031,20.0543461,14.0472473,14
3032,20.0547101,14.0471628,14
3033,20.0778219,14.0564192,14
3034,20.0777907,14.0564674,14
3035,20.0781554,14.055276,14
3036,19.6638403,13.8551719,14
3037,19.9804528,14.1143618,14
3038,20.0567709,14.0456764,14
3039,20.0543903,14.0472714,14
3040,20.0716148,14.0485438,14
3041,20.0788886,14.0559443,14
3042,20.0781117,14.0552779,14
3043,20.1046736,14.0515609,14
3044,20.0787357,14.0554888,14
3045,18.7214351,13.6290788,14
3046,18.7535538,13.5378382,14
3047,18.7939133,13.505619,14
3048,18.8030434,13.5050605,14
3049,18.8032808,13.5055503,14
3050,18.7539459,13.5380161,14
3051,18.7535522,13.5371462,14
3052,18.8032465,13.5055192,14
3053,18.8032302,13.5055575,14
3054,19.2914784,13.5488273,14
3055,18.9913561,13.1605281,14
3056,18.9644711,12.9960868,14
3057,18.9645089,12.9959551,14
3058,18.7448408,13.3659068,14
3059,18.7192562,13.2981653,14
3060,19.3792123,13.6095902,14
3061,19.6164978,13.8644324,14
3062,19.7802495,14.2320899,14
3063,19.7986002,14.1928294,14
3064,19.6258234,14.0877981,14
3065,19.6180447,14.1081861,14
3066,19.6051722,14.0856996,14
3067,19.2494942,14.1105095,14
3068,19.1570202,14.0781446,14
3069,19.2475401,14.1456617,14
3070,18.5825634,14.1985308,14
3071,18.5555617,14.1972075,14
3072,18.5691498,14.1899557,14
3073,19.1425987,13.9012303,14
3074,19.1492399,13.890584,14
3075,20.2065064,13.9918749,14
3076,20.2060535,13.9912725,14
3077,20.8275979,13.9423489,14
3078,21.9370465,14.0016087,14
3079,22.7599828,13.4087545,14
3080,22.8058387,13.4635816,14
3792,21.0023776,49.6909837,15
3793,22.73653,48.6713042,15
3794,23.6135983,47.5840565,15
3795,25.5834245,45.9422418,15
3796,26.7047994,44.7640259,15
3797,27.2716892,44.4068817,15
3798,27.2740306,44.4032822,15
3799,27.2598569,44.40277,15
3800,27.1863951,42.4301385,15
3801,28.005505,41.2095209,15
3802,31.2085278,39.2469527,15
3803,33.9310453,36.8374832,15
3804,36.072338,37.1232441,15
3805,37.1894498,34.6157344,15
3806,36.6151839,33.2905952,15
3807,35.4447686,31.7295906,15
3808,33.2616229,28.8863842,15
3809,32.9329133,25.8540929,15
3810,31.6465272,21.6844941,15
3811,28.3377993,18.8586224,15
3812,25.1835257,16.4684936,15
3813,22.9538267,15.6049597,15
3814,20.1087988,14.4130926,15
3815,19.9133078,14.2114428,15
3816,19.3939956,14.2232401,15
3817,19.0063283,14.3457979,15
3818,19.1363766,13.9500714,15
3819,19.1042729,13.9387397,15
3820,19.0845489,13.9360688,15
3821,19.0827277,13.8774821,15
3822,19.0749894,13.8983507,15
3823,18.7338809,13.8941662,15
3824,18.7165148,13.9488698,15
3825,18.7182272,13.9234822,15
3826,18.7541755,13.9986465,15
3827,18.9196253,13.8796095,15
3828,18.9608577,13.6792867,15
3829,18.9546857,13.6841695,15
3830,18.9016877,13.6422164,15
3831,18.8845504,13.6523372,15
3832,18.9480418,13.67322,15
3833,18.9489789,13.6730219,15
3834,18.9411618,13.6711067,15
3835,18.8933889,13.6404496,15
3836,18.6981254,13.4326288,15
3837,18.6965222,13.4330279,15
3838,18.6207623,13.5564079,15
3839,18.6936695,13.432902,15
3840,18.6932938,13.4319143,15
3841,18.6970437,13.4326128,15
3842,18.7662044,13.4272634,15
3843,18.7594966,13.4251691,15
3844,18.6995903,13.4214432,15
3845,18.7699022,13.4256286,15
3846,18.768908,13.425546,15
3847,18.7683537,13.4251639,15
3848,18.7783254,13.4219594,15
3849,19.1350956,13.4056023,15
3850,19.1146383,13.3759904,15
3851,19.4634027,13.5521863,15
3852,19.4573447,13.5527704,15
3853,19.4567394,13.5555635,15
3854,19.4539163,13.547493,15
3855,19.4479136,13.5585907,15
3856,19.4565847,13.5553876,15
3857,19.4561089,13.5550148,15
3858,19.4561038,13.554935,15
3859,19.5845512,13.467743,15
3860,20.2696535,13.4420434,15
3861,21.5053921,13.5009499,15
3862,22.3783105,14.0612245,15
3863,23.2837421,13.5377309,15
3864,23.1985973,13.7033848,15
3865,23.1568601,13.766915,15
3866,23.2040951,13.7281959,15
3867,23.2667011,13.5991653,15
3868,23.2848339,13.6731672,15
3869,23.3523012,13.6688943,15
3870,23.2980472,13.7153762,15
1738,12.0966119,52.114708,16
1739,12.1010624,52.1085044,16
1740,12.1071881,52.1066875,16
1741,11.9033244,52.0510616,16
1742,12.6860635,51.8079249,16
1743,15.574659,51.096518,16
1744,17.4192798,50.3760002,16
1745,21.8866337,48.0099176,16
1746,24.9107309,45.9881681,16
1747,27.2903384,43.7717867,16
1748,26.6953511,42.315456,16
1749,28.5980388,41.0442044,16
1750,32.2044613,38.6691737,16
1751,35.8191134,36.8622745,16
1752,36.7853238,33.8149838,16
1753,36.9382171,32.4365738,16
1754,34.9044909,30.5393759,16
1755,33.3895828,27.4938484,16
1756,32.7954458,24.6106977,16
1757,31.8892778,21.6714394,16
1758,29.0847776,18.755955,16
1759,25.2187698,16.3545586,16
1760,22.0131293,14.8935223,16
1761,20.104951,14.5421415,16
1762,20.0706675,14.3242439,16
1763,19.7554896,14.047707,16
1764,19.1303371,13.8713373,16
1765,19.0028078,13.7399698,16
1766,18.5845064,13.9002059,16
1767,18.6009282,13.9156146,16
1768,18.6467344,13.8939727,16
1769,18.3303865,13.6602578,16
1770,18.2476969,13.5379365,16
1771,18.3483727,13.6086313,16
1772,18.4022533,13.5575289,16
1773,18.4693258,13.5675442,16
1774,18.4006564,13.4292996,16
1775,18.3074051,13.4460507,16
1776,18.3590332,13.4285076,16
1777,18.381523,13.4187606,16
1778,18.3814907,13.4187331,16
1779,18.0521026,13.4330134,16
1780,18.0533624,13.4394922,16
1781,18.0532848,13.440252,16
1782,17.8395147,13.2468158,16
1783,17.9239127,13.2649549,16
1784,17.9203325,13.2697178,16
1785,17.9224285,13.2643723,16
1786,17.8455789,13.2658235,16
1787,17.9902396,13.2918981,16
1788,17.9713899,13.2867132,16
1789,17.9165579,13.265731,16
1790,17.9221953,13.2656255,16
1791,16.6088963,13.1319787,16
1792,16.0055658,12.9303491,16
1793,16.023226,12.9169847,16
1794,16.0038924,12.9252732,16
1795,16.0475139,12.9501438,16
1796,16.0285757,12.9724747,16
1797,16.003386,12.9262671,16
1798,16.0032212,12.8843051,16
1799,16.0109481,12.9327245,16
1800,15.9491215,12.7280819,16
1801,16.3247627,12.6736116,16
1802,16.3637416,12.702314,16
1803,16.3245073,12.6751455,16
1804,16.326284,12.6759021,16
1805,16.4040746,12.4614541,16
1806,15.7266133,12.6403034,16
1807,15.7369843,12.6108101,16
1808,15.9769004,12.9110678,16
1809,16.0259613,12.9843377,16
1810,15.9288081,12.7261744,16
1811,16.0406015,12.7633131,16
1812,15.9938597,12.5032124,16
1813,15.9007524,12.6315934,16
1814,15.9822157,12.4490806,16
1815,16.0168249,11.13266,16
1816,15.703553,11.1340588,16
2212,19.9691068,49.4425367,17
2213,22.812643,46.9302334,17
2214,24.7749628,46.0084523,17
2215,25.8862092,44.3672335,17
2216,27.4998637,41.1957742,17
2217,29.5788947,40.532592,17
2218,32.5504168,38.049413,17
2219,35.6104525,36.8508401,17
2220,37.0881674,34.4265385,17
2221,36.2751448,32.3371893,17
2222,34.6272222,30.2231947,17
2223,32.9214713,26.0916447,17
2224,32.3752477,22.6662199,17
2225,30.4366142,20.5776586,17
2226,28.1622883,18.7823244,17
2227,24.8466876,16.7404501,17
2228,22.0796456,16.0295531,17
2229,20.2482925,14.8726198,17
2230,19.3270323,15.0560855,17
2231,19.260615,15.0831572,17
2232,18.8509331,14.5206576,17
2233,18.841784,14.5119213,17
2234,18.827168,14.520592,17
2235,18.8404481,14.5102629,17
2236,18.8519497,14.5058542,17
2237,18.670805,14.5314862,17
2238,18.6890856,14.5265925,17
2239,18.6679738,14.4788701,17
2240,18.636895,14.5122845,17
2241,18.6414547,14.5086764,17
2242,18.6809178,14.4652998,17
2243,18.8104627,14.1289892,17
2244,18.0598305,13.9185118,17
2245,18.0594269,13.9217766,17
2246,18.0593513,13.9217324,17
2247,17.9779938,13.4001019,17
2248,17.9466054,13.2651923,17
2249,17.9328586,13.258341,17
2250,17.8750024,13.2453535,17
2251,17.5241377,13.3061502,17
2252,17.5201889,13.3032189,17
2253,17.7387169,13.4433606,17
2254,17.9387118,13.2512293,17
2255,18.0538949,13.1924537,17
2256,17.9541576,13.2269402,17
2257,17.881887,13.343789,17
2258,17.1242529,13.2687885,17
2259,16.3966776,13.0040031,17
2260,16.4112649,13.0222324,17
2261,16.4214112,12.9327232,17
2262,16.2233388,12.8778937,17
2263,16.5476854,12.8460331,17
2264,16.4540951,12.7899473,17
2265,16.4543504,12.7904638,17
2266,16.4476608,12.7828687,17
2267,16.5984118,12.8349174,17
2268,16.5678417,12.8268192,17
2269,16.7664613,12.6928672,17
2270,16.4364956,12.6394071,17
2271,16.3742332,12.7298183,17
2272,16.3912049,12.7587728,17
2273,16.1715909,12.857785,17
2274,16.305765,12.5643369,17
2275,16.2976259,12.5285094,17
2276,16.4126365,12.4918244,17
2277,16.3364543,12.5521772,17
2278,17.1634555,12.4270937,17
2279,18.1625326,12.4651376,17
2280,19.5030599,12.0721094,17
2281,19.3458539,11.6512196,17
2282,19.9996722,11.3912636,17
2283,20.4751288,11.2688865,17
2284,21.4174263,11.3014513,17
2285,21.3854115,11.2792138,17
2286,21.6816598,11.1579368,17
2287,21.1910336,10.150393,17
2288,20.8849569,10.3577569,17
2289,20.5325505,9.8720692,17
2290,19.8597198,10.1956425,17
4582,20.6494896,47.0812981,18
4583,22.2870385,45.2997233,18
4584,22.2762708,45.3249405,18
4585,22.2603678,45.3394781,18
4586,24.5558376,43.5125085,18
4587,24.5552725,43.5099802,18
4588,24.5535321,43.5109674,18
4589,24.5285361,43.5019115,18
4590,26.5085513,42.4343613,18
4591,29.3495877,40.8747326,18
4592,32.0188305,38.6655749,18
4593,36.242428,36.7752598,18
4594,36.1810544,33.3333585,18
4595,34.2162794,29.9313625,18
4596,33.1293579,26.4832816,18
4597,32.0207622,22.4631028,18
4598,28.4398228,19.4589315,18
4599,24.5667564,17.0751956,18
4600,22.3505287,16.1358256,18
4601,21.9257179,15.538595,18
4602,20.0301793,14.5064751,18
4603,19.8278556,14.3613148,18
4604,19.9357837,14.1168164,18
4605,19.8127389,13.9580288,18
4606,19.0477388,13.9808114,18
4607,18.4657887,13.5759879,18
4608,18.2798485,13.4764032,18
4609,18.0609837,13.510072,18
4610,17.8682556,13.2544463,18
4611,17.8390937,13.0922023,18
4612,17.8110253,13.0627556,18
4613,17.8482521,13.1046037,18
4614,17.8356299,13.1007933,18
4615,17.7855558,13.0992011,18
4616,17.8315451,13.2764069,18
4617,17.9576266,13.2565057,18
4618,17.9922741,13.1429289,18
4619,17.99554937882683,13.144014889396997,18
4620,18.0168709,13.1510845,18
4621,17.8543852,13.2773641,18
4622,17.8215193,13.0598588,18
4623,17.8713409,13.2473907,18
4624,17.8524178,13.2773659,18
4625,17.7549521,13.0487093,18
4626,17.7545743,13.0563108,18
4627,17.7494831,13.0544853,18
4628,17.7166363,13.0334437,18
4629,17.4599108,13.0185117,18
4630,17.4622635,13.0244375,18
4631,17.8432763,12.8177594,18
4632,17.8318723,12.8248156,18
4633,18.0700831,12.9266433,18
4634,18.1634855,13.0753096,18
4635,18.1860297,13.1237513,18
4636,18.0673399,12.926269,18
4637,18.8471286,13.1106473,18
4638,18.8461714,13.1140961,18
4639,18.5418272,13.6433913,18
4640,18.6447628,13.6466446,18
4641,18.6311151,13.5365996,18
4642,18.6878329,13.6002796,18
4643,18.583953,13.7210796,18
4644,18.5697476,13.7193467,18
4645,19.0995427,13.0923002,18
4646,19.8439601,12.8592603,18
4647,20.3026884,13.1720399,18
4648,20.6136523,12.1259298,18
4649,20.7206747,12.1018833,18
4650,20.7976802,12.0379427,18
4651,21.2708458,11.3870939,18
4652,21.287075,10.2966298,18
4653,21.1180008,10.0193278,18
4654,21.113954,10.0849471,18
4655,21.2287028,10.219573,18
4656,21.1836579,10.1325993,18
4657,21.1719929,10.1127607,18
4658,21.0933805,9.7935973,18
4659,20.0245905,9.5022613,18
4660,19.7173817,9.2695496,18
4898,22.7392962,48.0668115,19
4899,24.2679157,46.7669657,19
4900,25.6842862,45.6716952,19
4901,26.0005254,45.0283605,19
4902,26.0797633,44.7509436,19
4903,26.6847092,43.6638037,19
4904,28.0099876,41.3843487,19
4905,30.69178,39.7913616,19
4906,34.207245,37.2066024,19
4907,36.3964813,36.8878029,19
4908,36.8611817,34.2053084,19
4909,36.1866082,32.898471,19
4910,35.6918186,31.0751093,19
4911,33.6211046,28.4451373,19
4912,34.2070285,27.8768581,19
4913,34.2144807,27.7925085,19
4914,34.2046321,27.7697008,19
4915,34.2376594,27.9187401,19
4916,34.013518,27.457932,19
4917,32.6301823,24.8871071,19
4918,31.4464813,22.555265,19
4919,28.2895136,19.1522668,19
4920,23.6999875,15.4226821,19
4921,23.2125386,15.266066,19
4922,22.5256834,14.9230517,19
4923,21.2557554,15.1058362,19
4924,21.2674464,15.1091998,19
4925,21.2849684,15.0965245,19
4926,20.9285718,15.0745795,19
4927,20.3413136,15.263027,19
4928,20.3042803,14.798955,19
4929,20.2989457,14.8030608,19
4930,20.012769,14.4915891,19
4931,19.7531042,14.0842503,19
4932,19.5140753,13.9140536,19
4933,19.6359905,13.8465681,19
4934,19.7231563,13.8947467,19
4935,19.4041798,13.8377212,19
4936,19.4654418,13.6988697,19
4937,19.4599555,13.7119556,19
4938,19.4599184,13.7230798,19
4939,19.4449427,13.720727,19
4940,19.4446762,13.7214832,19
4941,19.4466353,13.7408971,19
4942,19.4442203,13.7210544,19
4943,19.440254,13.7189371,19
4944,19.4750534,13.6733715,19
4945,19.2733328,13.4952895,19
4946,18.7989031,13.5993842,19
4947,18.8354496,13.7542003,19
4948,18.7601467,13.2326736,19
4949,18.9041786,13.4071779,19
4950,18.7135901,13.3718817,19
4951,18.6664644,13.3689104,19
4952,17.12925,13.0632766,19
4953,16.5616286,12.8635937,19
4954,16.5593955,12.8630016,19
4955,16.337782,12.697988,19
4956,15.8675672,12.3983947,19
4957,16.5450004,11.6625869,19
4958,18.2018525,12.3119882,19
4959,19.228224,12.1519855,19
4960,19.3600147,12.1535174,19
4961,19.3600368,12.1532259,19
4962,19.3569554,12.1474076,19
4963,19.3501903,12.1407399,19
4964,19.3544689,12.1490282,19
4965,20.0045622,11.4241512,19
4966,20.9595672,11.6355995,19
4967,21.5825222,11.1715666,19
4968,20.9245596,10.4594267,19
4969,20.5632143,9.8936557,19
4970,20.536403,9.8361894,19
4971,20.3324684,9.6970732,19
4972,20.4836576,9.5216563,19
4973,20.4260836,9.2835871,19
4974,21.0464805,9.802438,19
4975,21.1602415,9.8745489,19
4976,21.2977655,10.2487948,19
5609,35.9993308,37.0793933,20
5610,37.3774211,35.0459967,20
5611,37.0311205,33.7514597,20
5612,37.0731078,33.079414,20
5613,35.3243926,31.1469766,20
5614,33.6144508,29.2391627,20
5615,32.873111,25.7433481,20
5616,32.3043352,21.6742419,20
5617,32.9920299,17.4322872,20
5618,34.3254574,16.1180378,20
5619,34.6396785,16.2716223,20
5620,34.6377571,16.2382456,20
5621,34.6714728,16.1676391,20
5622,34.034545,15.6361695,20
5623,34.0479081,15.6487855,20
5624,34.1215744,15.3905358,20
5625,34.5148744,15.5188632,20
5626,34.5573409,15.4941546,20
5627,34.6266564,15.5517423,20
5628,34.1126274,15.7283758,20
5629,34.0966356,15.6992588,20
5630,34.1079597,15.6902952,20
5631,34.3838931,15.7543237,20
5632,34.1748834,15.6902703,20
5633,34.6445233,16.1549276,20
5634,34.6498989,15.5714131,20
5635,34.1210536,15.6843686,20
5636,34.0045541,15.5508458,20
5637,33.9672245,15.526952,20
5638,34.0043377,15.5564951,20
5639,34.1099572,15.4524876,20
5640,34.1111456,15.4120273,20
5641,34.4150806,15.4021095,20
5642,34.3973107,15.4077711,20
5643,34.3954283,15.4607535,20
5644,34.3823784,15.4583824,20
5645,34.4069985,15.4415446,20
5646,34.2943969,15.5295758,20
5647,34.4270711,15.4072441,20
5648,33.8455879,15.2687196,20
5649,34.0240258,15.4764734,20
5650,34.6524857,15.2600096,20
5651,34.6596248,15.2555769,20
5652,34.764772,15.1689348,20
5653,34.7579448,15.1679617,20
5654,34.7284984,15.0952595,20
5655,34.778035,15.15006,20
5656,34.7392309,14.9354645,20
5657,34.2838801,15.2499821,20
5658,34.9710032,15.0029658,20
5659,34.9608745,14.9894508,20
5660,34.98161794869351,14.995016782523598,20
5661,35.1170505,15.0313567,20
5662,34.7792801,15.1195618,20
5663,34.7788915,15.1345317,20
5664,34.5995785,15.1507326,20
5665,34.3970324,15.0265513,20
5666,33.8944662,15.1665489,20
5667,34.0543043,15.132156,20
5668,33.8547265,15.3234626,20
5669,32.1172792,13.7766408,20
5670,30.2358271,12.2944665,20
5671,27.8599422,11.0689208,20
5672,27.1382503,10.5096333,20
5673,26.9560645,10.4939545,20
5674,27.1073033,10.2542901,20
5675,26.9832949,10.3497457,20
5676,26.8948786,10.3115823,20
5677,26.9668403,10.4075823,20
5678,26.9472115,10.6444127,20
5679,26.8776,10.5142998,20
5680,26.8765879,10.5164423,20
5681,25.8723794,10.1459219,20
5682,24.7736029,10.0092064,20
5683,25.1741928,9.852882,20
5684,25.176679,9.9557431,20
5685,25.2126151,9.8619036,20
5686,25.3290386,9.9833649,20
5687,25.3722878,9.9678473,20
1896,10.9725369,52.4590362,21
1897,10.9736519,52.4593584,21
1898,10.9801011,52.4527267,21
1899,10.9776399,52.4543378,21
1900,10.9824628,52.4465182,21
1901,10.9815001,52.4441504,21
1902,10.9768431,52.4467709,21
1903,10.6941946,52.341725,21
1904,9.8645246,52.4443735,21
1905,9.6359155,52.4360198,21
1906,9.4778085,52.3958948,21
